,Chave,UC,Tipo de UC,Semestre,Modelo,Marca,Base de Alunos,Máximo de Alunos,Tipo de CH,Ator Pedagógico
895,USJT - UC6 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 3 - Presencial - UNIDADE ACADÊMICA MOOCA,UC6,UC (1-6),3,Semi Presencial 40.20 Bacharelado,USJT,149,120.0,Presencial,Mediador Presencial
896,USJT - UC6 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 3 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC6,UC (1-6),3,Semi Presencial 40.20 Bacharelado,USJT,141,120.0,Presencial,Mediador Presencial
897,USJT - UC6 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 3 - Síncrono Mediado - Polos Agrupados,UC6,UC (1-6),3,Semi Presencial 40.20 Bacharelado,USJT,290,70.0,Síncrono Mediado,Mediador Online
898,USJT - UC6-E - Educação - Semi Presencial 30.20 Licenciatura - 3 - Assíncrono - Polos Agrupados,UC6-E,UC (1-5),3,Semi Presencial 30.20 Licenciatura,USJT,97,99999.0,Assíncrono,Professor Regente
899,USJT - UC6-E - Educação - Semi Presencial 30.20 Licenciatura - 3 - Presencial - AMERICANA : JARDIM GIRASSOL,UC6-E,UC (1-5),3,Semi Presencial 30.20 Licenciatura,USJT,26,120.0,Presencial,Mediador Presencial
900,USJT - UC6-E - Educação - Semi Presencial 30.20 Licenciatura - 3 - Presencial - UNIDADE ACADÊMICA MOOCA,UC6-E,UC (1-5),3,Semi Presencial 30.20 Licenciatura,USJT,37,120.0,Presencial,Mediador Presencial
901,USJT - UC6-E - Educação - Semi Presencial 30.20 Licenciatura - 3 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC6-E,UC (1-5),3,Semi Presencial 30.20 Licenciatura,USJT,34,120.0,Presencial,Mediador Presencial
902,USJT - UC6-E - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC6-E,UC (1-5),3,Semi Presencial 30.20 Licenciatura,USJT,97,99999.0,Assíncrono,Professor Regente
903,USJT - UC7 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,77,99999.0,Assíncrono,Professor Regente
904,USJT - UC7 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,99999.0,Assíncrono,Professor Regente
905,USJT - UC7 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,80,99999.0,Assíncrono,Professor Regente
906,USJT - UC7 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,87,99999.0,Assíncrono,Professor Regente
907,USJT - UC7 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Assíncrono - Polos Agrupados,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,99999.0,Assíncrono,Professor Regente
908,USJT - UC7 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - AMERICANA : JARDIM GIRASSOL,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,45,120.0,Presencial,Mediador Presencial
909,USJT - UC7 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
910,USJT - UC7 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,46,120.0,Presencial,Mediador Presencial
911,USJT - UC7 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados,UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,70.0,Síncrono Mediado,Mediador Online
912,USJT - UC7 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,91,99999.0,Assíncrono,Professor Regente
913,USJT - UC7 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,134,99999.0,Assíncrono,Professor Regente
914,USJT - UC7 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,78,99999.0,Assíncrono,Professor Regente
915,USJT - UC7 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,78,99999.0,Assíncrono,Professor Regente
916,USJT - UC7 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,83,99999.0,Assíncrono,Professor Regente
917,"USJT - UC7 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Assíncrono - Polos Agrupados",UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,373,99999.0,Assíncrono,Professor Regente
918,"USJT - UC7 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - AMERICANA : JARDIM GIRASSOL",UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,132,120.0,Presencial,Mediador Presencial
919,"USJT - UC7 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA",UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,91,120.0,Presencial,Mediador Presencial
920,"USJT - UC7 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,150,120.0,Presencial,Mediador Presencial
921,"USJT - UC7 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados",UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,373,70.0,Síncrono Mediado,Mediador Online
922,USJT - UC7 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
923,USJT - UC7 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
924,USJT - UC7 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,64,99999.0,Assíncrono,Professor Regente
925,"USJT - UC7 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Assíncrono - Polos Agrupados",UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,164,99999.0,Assíncrono,Professor Regente
926,"USJT - UC7 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA",UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,83,120.0,Presencial,Mediador Presencial
927,"USJT - UC7 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,81,120.0,Presencial,Mediador Presencial
928,"USJT - UC7 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados",UC7,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,164,70.0,Síncrono Mediado,Mediador Online
929,USJT - UC7 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 4 - Assíncrono - Polos Agrupados,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,380,99999.0,Assíncrono,Professor Regente
930,USJT - UC7 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,183,120.0,Presencial,Mediador Presencial
931,USJT - UC7 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,197,120.0,Presencial,Mediador Presencial
932,USJT - UC7 - Saúde e bem-estar - Semi Presencial 40.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados,UC7,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,380,70.0,Síncrono Mediado,Mediador Online
933,USJT - UC7-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Assíncrono - Polos Agrupados,UC7-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,133,99999.0,Assíncrono,Professor Regente
934,USJT - UC7-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - AMERICANA : JARDIM GIRASSOL,UC7-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,45,120.0,Presencial,Mediador Presencial
935,USJT - UC7-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - UNIDADE ACADÊMICA MOOCA,UC7-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,44,120.0,Presencial,Mediador Presencial
936,USJT - UC7-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC7-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,44,120.0,Presencial,Mediador Presencial
937,USJT - UC7-E - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC7-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,133,99999.0,Assíncrono,Professor Regente
938,USJT - UC8 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,77,99999.0,Assíncrono,Professor Regente
939,USJT - UC8 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,99999.0,Assíncrono,Professor Regente
940,USJT - UC8 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,80,99999.0,Assíncrono,Professor Regente
941,USJT - UC8 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,87,99999.0,Assíncrono,Professor Regente
942,USJT - UC8 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Assíncrono - Polos Agrupados,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,99999.0,Assíncrono,Professor Regente
943,USJT - UC8 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - AMERICANA : JARDIM GIRASSOL,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,45,120.0,Presencial,Mediador Presencial
944,USJT - UC8 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
945,USJT - UC8 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,46,120.0,Presencial,Mediador Presencial
946,USJT - UC8 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados,UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,131,70.0,Síncrono Mediado,Mediador Online
947,USJT - UC8 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,91,99999.0,Assíncrono,Professor Regente
948,USJT - UC8 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,134,99999.0,Assíncrono,Professor Regente
949,USJT - UC8 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,78,99999.0,Assíncrono,Professor Regente
950,USJT - UC8 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,78,99999.0,Assíncrono,Professor Regente
951,USJT - UC8 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,83,99999.0,Assíncrono,Professor Regente
952,"USJT - UC8 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Assíncrono - Polos Agrupados",UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,373,99999.0,Assíncrono,Professor Regente
953,"USJT - UC8 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - AMERICANA : JARDIM GIRASSOL",UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,132,120.0,Presencial,Mediador Presencial
954,"USJT - UC8 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA",UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,91,120.0,Presencial,Mediador Presencial
955,"USJT - UC8 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,150,120.0,Presencial,Mediador Presencial
956,"USJT - UC8 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados",UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,373,70.0,Síncrono Mediado,Mediador Online
957,USJT - UC8 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,79,99999.0,Assíncrono,Professor Regente
958,USJT - UC8 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,66,99999.0,Assíncrono,Professor Regente
959,USJT - UC8 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC8,UC (1-6),4,Semi Presencial 40.20 Bacharelado,USJT,64,99999.0,Assíncrono,Professor Regente
960,"USJT - UC8 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Assíncrono - Polos Agrupados",UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,164,99999.0,Assíncrono,Professor Regente
961,"USJT - UC8 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA MOOCA",UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,83,120.0,Presencial,Mediador Presencial
962,"USJT - UC8 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,81,120.0,Presencial,Mediador Presencial
963,"USJT - UC8 - Negócios, administração e direito - Semi Presencial 30.20 Bacharelado - 4 - Síncrono Mediado - Polos Agrupados",UC8,UC (4-8),4,Semi Presencial 30.20 Bacharelado,USJT,164,70.0,Síncrono Mediado,Mediador Online
964,USJT - UC8-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Assíncrono - Polos Agrupados,UC8-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,133,99999.0,Assíncrono,Professor Regente
965,USJT - UC8-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - AMERICANA : JARDIM GIRASSOL,UC8-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,45,120.0,Presencial,Mediador Presencial
966,USJT - UC8-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - UNIDADE ACADÊMICA MOOCA,UC8-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,44,120.0,Presencial,Mediador Presencial
967,USJT - UC8-E - Educação - Semi Presencial 30.20 Licenciatura - 4 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC8-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,44,120.0,Presencial,Mediador Presencial
968,USJT - UC8-E - PEDAGOGIA - Semi Presencial 30.20 Licenciatura - Professor Regente,UC8-E,UC (1-5),4,Semi Presencial 30.20 Licenciatura,USJT,133,99999.0,Assíncrono,Professor Regente
969,USJT - UC9 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - Professor Regente,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,63,99999.0,Assíncrono,Professor Regente
970,USJT - UC9 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,74,99999.0,Assíncrono,Professor Regente
971,USJT - UC9 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,61,99999.0,Assíncrono,Professor Regente
972,USJT - UC9 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - Professor Regente,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,49,99999.0,Assíncrono,Professor Regente
973,USJT - UC9 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 5 - Assíncrono - Polos Agrupados,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,74,99999.0,Assíncrono,Professor Regente
974,USJT - UC9 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 5 - Presencial - AMERICANA : JARDIM GIRASSOL,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,27,120.0,Presencial,Mediador Presencial
975,USJT - UC9 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 5 - Presencial - UNIDADE ACADÊMICA MOOCA,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
976,USJT - UC9 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 5 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
977,USJT - UC9 - Computação e Tecnologias da Informação e Comunicação (TIC) - Semi Presencial 30.20 Bacharelado - 5 - Síncrono Mediado - Polos Agrupados,UC9,UC (4-8),5,Semi Presencial 30.20 Bacharelado,USJT,74,70.0,Síncrono Mediado,Mediador Online
978,USJT - UC9 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,53,99999.0,Assíncrono,Professor Regente
979,USJT - UC9 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,70,99999.0,Assíncrono,Professor Regente
980,USJT - UC9 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,43,99999.0,Assíncrono,Professor Regente
981,USJT - UC9 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,40,99999.0,Assíncrono,Professor Regente
982,USJT - UC9 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - Professor Regente,UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,47,99999.0,Assíncrono,Professor Regente
983,USJT - UC9 - Educação - Semi Presencial 30.20 Licenciatura - 5 - Assíncrono - Polos Agrupados,UC9,UC (1-5),5,Semi Presencial 30.20 Licenciatura,USJT,64,99999.0,Assíncrono,Professor Regente
984,USJT - UC9 - Educação - Semi Presencial 30.20 Licenciatura - 5 - Presencial - AMERICANA : JARDIM GIRASSOL,UC9,UC (1-5),5,Semi Presencial 30.20 Licenciatura,USJT,20,120.0,Presencial,Mediador Presencial
985,USJT - UC9 - Educação - Semi Presencial 30.20 Licenciatura - 5 - Presencial - UNIDADE ACADÊMICA MOOCA,UC9,UC (1-5),5,Semi Presencial 30.20 Licenciatura,USJT,23,120.0,Presencial,Mediador Presencial
986,USJT - UC9 - Educação - Semi Presencial 30.20 Licenciatura - 5 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC9,UC (1-5),5,Semi Presencial 30.20 Licenciatura,USJT,21,120.0,Presencial,Mediador Presencial
987,"USJT - UC9 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 5 - Assíncrono - Polos Agrupados",UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,200,99999.0,Assíncrono,Professor Regente
988,"USJT - UC9 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 5 - Presencial - AMERICANA : JARDIM GIRASSOL",UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,71,120.0,Presencial,Mediador Presencial
989,"USJT - UC9 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 5 - Presencial - UNIDADE ACADÊMICA MOOCA",UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,39,120.0,Presencial,Mediador Presencial
990,"USJT - UC9 - Engenharia, produção e construção - Semi Presencial 40.20 Bacharelado - 5 - Presencial - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO",UC9,UC (1-6),5,Semi Presencial 40.20 Bacharelado,USJT,90,120.0,Presencial,Mediador Presencial
